block_group,B24080_001E,B24080_001E_03,B24080_001E_06,B24080_001E_09,B24080_001E_10,B24080_001E_11,B24080_002E,B24080_003E,B24080_006E,B24080_009E_M,B24080_010E,B24080_011E,B24080_012E,B24080_013E,B24080_016E,B24080_019E_M,B24080_020E,B24080_021E
480291801016,270.0,170.0,9.0,81.0,10.0,0.0,136.0,85.0,9.0,32.0,10.0,0.0,134.0,85.0,0.0,49.0,0.0,0.0
480291806031,1052.0,799.0,116.0,89.0,48.0,0.0,449.0,350.0,29.0,39.0,31.0,0.0,603.0,449.0,87.0,50.0,17.0,0.0
480291806043,393.0,221.0,35.0,123.0,14.0,0.0,263.0,129.0,18.0,102.0,14.0,0.0,130.0,92.0,17.0,21.0,0.0,0.0
480291807026,977.0,900.0,0.0,60.0,17.0,0.0,502.0,476.0,0.0,26.0,0.0,0.0,475.0,424.0,0.0,34.0,17.0,0.0
480291814031,921.0,834.0,54.0,17.0,16.0,0.0,577.0,509.0,35.0,17.0,16.0,0.0,344.0,325.0,19.0,0.0,0.0,0.0
480291814041,2174.0,1904.0,87.0,145.0,38.0,0.0,1329.0,1218.0,31.0,42.0,38.0,0.0,845.0,686.0,56.0,103.0,0.0,0.0
480291815044,865.0,718.0,14.0,118.0,15.0,0.0,391.0,374.0,0.0,17.0,0.0,0.0,474.0,344.0,14.0,101.0,15.0,0.0
480291817154,1199.0,944.0,18.0,196.0,41.0,0.0,717.0,601.0,0.0,86.0,30.0,0.0,482.0,343.0,18.0,110.0,11.0,0.0
480291820022,246.0,131.0,74.0,41.0,0.0,0.0,104.0,63.0,0.0,41.0,0.0,0.0,142.0,68.0,74.0,0.0,0.0,0.0
480291820031,1667.0,1113.0,151.0,261.0,142.0,0.0,864.0,630.0,82.0,86.0,66.0,0.0,803.0,483.0,69.0,175.0,76.0,0.0
480291821013,1514.0,1119.0,140.0,142.0,113.0,0.0,800.0,645.0,20.0,83.0,52.0,0.0,714.0,474.0,120.0,59.0,61.0,0.0
480291821051,1251.0,826.0,91.0,229.0,105.0,0.0,681.0,438.0,37.0,123.0,83.0,0.0,570.0,388.0,54.0,106.0,22.0,0.0
480291910065,265.0,240.0,13.0,12.0,0.0,0.0,142.0,129.0,13.0,0.0,0.0,0.0,123.0,111.0,0.0,12.0,0.0,0.0
480291912013,192.0,97.0,27.0,8.0,60.0,0.0,137.0,68.0,9.0,8.0,52.0,0.0,55.0,29.0,18.0,0.0,8.0,0.0
480291918141,1395.0,1010.0,90.0,210.0,85.0,0.0,697.0,584.0,20.0,56.0,37.0,0.0,698.0,426.0,70.0,154.0,48.0,0.0
480291918152,998.0,722.0,68.0,116.0,92.0,0.0,616.0,510.0,31.0,35.0,40.0,0.0,382.0,212.0,37.0,81.0,52.0,0.0
480291918171,4361.0,3262.0,285.0,539.0,275.0,0.0,2368.0,1766.0,102.0,353.0,147.0,0.0,1993.0,1496.0,183.0,186.0,128.0,0.0
480291919002,559.0,502.0,18.0,39.0,0.0,0.0,348.0,301.0,8.0,39.0,0.0,0.0,211.0,201.0,10.0,0.0,0.0,0.0
480291919005,385.0,320.0,9.0,37.0,19.0,0.0,186.0,171.0,0.0,15.0,0.0,0.0,199.0,149.0,9.0,22.0,19.0,0.0
480291920003,967.0,692.0,186.0,29.0,60.0,0.0,620.0,536.0,84.0,0.0,0.0,0.0,347.0,156.0,102.0,29.0,60.0,0.0
480291921001,713.0,409.0,156.0,69.0,79.0,0.0,354.0,279.0,14.0,25.0,36.0,0.0,359.0,130.0,142.0,44.0,43.0,0.0
480291922002,410.0,292.0,36.0,62.0,20.0,0.0,265.0,191.0,36.0,25.0,13.0,0.0,145.0,101.0,0.0,37.0,7.0,0.0
